x,y
-0.0012922007113637794,2.5358377425566954e-07
-0.0012931298565498812,2.537681636239359e-07
-0.0012940590017569433,2.539525573820091e-07
-0.0012949881469848767,2.5413695553225744e-07
-0.001295917292233637,2.54321358077058e-07
-0.0012968464375031576,2.5450576501878334e-07
-0.0012977755827933276,2.546901763597972e-07
-0.00129870472810428,2.548745921025116e-07
-0.0012996338734359038,2.550590122492901e-07
-0.001300563018788177,2.5524343680251366e-07
-0.0013014921641609218,2.554278657645323e-07
-0.0013024213095542937,2.55612299137762e-07
-0.0013033504549680704,2.55796736924544e-07
-0.0013042796004022522,2.5598117912726345e-07
-0.001305208745856817,2.5616562574830084e-07
-0.0013061378913316534,2.563500767900188e-07
-0.001307067036826806,2.5653453225481097e-07
-0.001307996182342275,2.567189921450621e-07
-0.0013089253278779711,2.56903456463139e-07
-0.0013098544734338284,2.57087925211413e-07
-0.001310783619009713,2.5727239839224184e-07
-0.001311712764605714,2.574568760080275e-07
-0.0013126419102216982,2.5764135806112785e-07
-0.0013135710558576654,2.5782584455392687e-07
-0.001314500201513527,2.580103354887908e-07
-0.0013154293471893273,2.5819483086811254e-07
-0.0013163584928849554,2.5837933069425385e-07
-0.0013172876386004112,2.5856383496959834e-07
-0.0013182167843355612,2.5874834369650316e-07
-0.0013191459300904724,2.5893285687736487e-07
-0.0013200750758650115,2.591173745145407e-07
-0.0013210042216592228,2.5930189661042276e-07
-0.0013219333674730398,2.5948642316738096e-07
-0.0013228625133063514,2.5967095418777647e-07
-0.001323791659159113,2.5985548967398353e-07
-0.0013247208050313473,2.600400296283894e-07
-0.0013256499509229653,2.602245740533593e-07
-0.0013265790968339667,2.604091229512762e-07
-0.0013275082427642853,2.605936763245095e-07
-0.0013284373887139207,2.607782341754416e-07
-0.00132936653468274,2.6096279650642846e-07
-0.0013302956806708094,2.611473633198657e-07
-0.0013312248266780628,2.6133193461812245e-07
-0.0013321539727043667,2.615165104035545e-07
-0.0013330831187498544,2.6170109067857043e-07
-0.0013340122648142594,2.6188567544549926e-07
-0.0013349414108976706,2.620702647067405e-07
-0.00133587055700011,2.6225485846468037e-07
-0.0013367997031214001,2.624394567216655e-07
-0.001337728849261541,2.626240594800774e-07
-0.0013386579954205325,2.628086667422976e-07
-0.001339587141598286,2.6299327851069007e-07
-0.0013405162877946901,2.63177894787614e-07
-0.0013414454340099228,2.633625155754859e-07
-0.0013423745802438063,2.6354714087665184e-07
-0.001343303726496274,2.637317706934796e-07
-0.0013442328727673262,2.6391640502835007e-07
-0.0013451620190569626,2.641010438836441e-07
-0.0013460911653650721,2.642856872617204e-07
-0.0013470203116915883,2.6447033516494647e-07
-0.0013479494580365332,2.646549875957074e-07
-0.0013488786043998624,2.6483964455637503e-07
-0.0013498077507815539,2.6502430604932535e-07
-0.001350736897181563,2.652089720769297e-07
-0.0013516660435998235,2.653936426415552e-07
-0.0013525951900362906,2.655783177455731e-07
-0.0013535243364909645,2.6576299739136346e-07
-0.0013544534829637563,2.659476815812886e-07
-0.0013553826294546662,2.6613237031772855e-07
-0.0013563117759635385,2.6631706360303214e-07
-0.0013572409224905065,2.6650176143960543e-07
-0.0013581700690354593,2.6668646382980593e-07
-0.0013590992155984411,2.6687117077602206e-07
-0.00136002836217923,2.670558822805892e-07
-0.0013609575087779149,2.6724059834590417e-07
-0.0013618866553944513,2.6742531897433746e-07
-0.001362815802028706,2.6761004416824165e-07
-0.0013637449486807898,2.677947739300179e-07
-0.0013646740953505696,2.679795082620188e-07
-0.0013656032420380235,2.6816424716661873e-07
-0.0013665323887430622,2.683489906461788e-07
-0.0013674615354657747,2.685337387030953e-07
-0.0013683906822060724,2.6871849133972926e-07
-0.0013693198289638883,2.68903248558446e-07
-0.0013702489757392228,2.690880103616239e-07
-0.001371178122532009,2.6927277675162785e-07
-0.0013721072693421805,2.694575477308229e-07
-0.0013730364161697371,2.696423233015874e-07
-0.001373965563014679,2.698271034662994e-07
-0.0013748947098768725,2.700118882273102e-07
-0.0013758238567563405,2.701966775870022e-07
-0.001376753003653038,2.703814715477443e-07
-0.0013776821505669876,2.705662701119187e-07
-0.0013786112974980781,2.70751073281881e-07
-0.0013795404444461542,2.709358810599775e-07
-0.0013804695914114156,2.711206934486254e-07
-0.0013813987383936403,2.71305510450158e-07
-0.0013823278853929838,2.7149033206698357e-07
-0.001383257032409224,2.7167515830143496e-07
-0.0013841861794424493,2.718599891559069e-07
-0.0013851153264925937,2.7204482463276307e-07
-0.0013860444735596792,2.722296647343848e-07
-0.0013869736206435725,2.724145094631224e-07
-0.0013879027677441626,2.725993588213305e-07
-0.0013888319148615163,2.7278421281139903e-07
-0.0013897610619956111,2.729690714356999e-07
-0.0013906902091464694,2.7315393469661415e-07
-0.0013916193563139358,2.733388025964871e-07
-0.0013925485034980544,2.735236751377037e-07
-0.0013934776506987145,2.7370855232261814e-07
-0.0013944067979159605,2.738934341536152e-07
-0.00139533594514977,2.740783206330665e-07
-0.0013962650923999879,2.7426321176331726e-07
-0.0013971942396666804,2.7444810754675637e-07
-0.0013981233869498257,2.746330079857552e-07
-0.001399052534249268,2.7481791308265847e-07
-0.0013999816815650074,2.7500282283984157e-07
-0.001400910828897155,2.75187737259702e-07
-0.0014018399762454885,2.7537265634457116e-07
-0.001402769123610097,2.755575800968418e-07
-0.0014036982709908696,2.757425085188669e-07
-0.0014046274183878505,2.7592744161303066e-07
-0.0014055565658009509,2.7611237938169036e-07
-0.0014064857132302373,2.762973218272341e-07
-0.0014074148606756211,2.764822689520192e-07
-0.001408344008136969,2.7666722075839373e-07
-0.0014092731556143254,2.768521772487413e-07
-0.001410202303107646,2.7703713842542764e-07
-0.001411131450616886,2.772221042908183e-07
-0.001412060598142068,2.7740707484729195e-07
-0.0014129897456831696,2.775920500972187e-07
-0.001413918893240102,2.7777703004295507e-07
-0.0014148480408127987,2.7796201468686186e-07
-0.0014157771884012818,2.781470040313173e-07
-0.0014167063360055068,2.783319980786868e-07
-0.0014176354836254296,2.7851699683133535e-07
-0.0014185646312610944,2.7870200029164554e-07
-0.0014194937789123903,2.788870084619689e-07
-0.001420422926579295,2.790720213446745e-07
-0.001421352074261764,2.7925703894212704e-07
-0.001422281221959753,2.794420612566911e-07
-0.0014232103696732842,2.796270882907443e-07
-0.0014241395174022244,2.7981212004663353e-07
-0.001425068665146618,2.799971565267409e-07
-0.001425997812906376,2.801821977334216e-07
-0.0014269269606816538,2.8036724366907955e-07
-0.0014399175441199865,4.696490971832344e-07
-0.0014165497412140316,-6.005564673311617e-07
-0.0013991554925053518,-1.9877205208738123e-06
-0.0013830363192755817,-3.8261999939814446e-06
-0.0013672382381662213,-6.174424722083865e-06
-0.001351604217475054,-9.044459045807929e-06
-0.0013361223728866483,-1.2434231115017791e-05
-0.001320805425803962,-1.6337866999236052e-05
-0.0013056698619403142,-2.074823279949001e-05
-0.0012907324414524028,-2.565750159281189e-05
-0.0012760096140915695,-3.1057287830252455e-05
-0.001261517414784704,-3.693869326085126e-05
-0.0012472714416644907,-4.32923340710243e-05
-0.0012332868507918613,-5.010836248679391e-05
-0.0012166093406522842,-5.864615859912551e-05
-0.0012170419069434852,-5.841526771646311e-05
-0.0012092669996799236,-6.288403294301094e-05
-0.001196970055638633,-7.051676556576146e-05
-0.0011843006144116415,-7.899026100264689e-05
-0.0011718555152551936,-8.794049678163121e-05
0.009925945136630577,-0.008405219941904988
0.022646763708116822,-0.01799861623420794
0.0355680235972325,-0.027750200981143364
0.04924210850206693,-0.03806951536290766
0.06299402105384469,-0.048448141950056166
0.07659305578130722,-0.05871281504423523
0.09016600695338059,-0.06895781334428633
0.10373432071284082,-0.0791992887353554
0.11730195219713142,-0.08944023720146098
0.13086945991450147,-0.0996810755180554
0.14443695279909502,-0.1099218861521166
0.15800444666416416,-0.12016268082909382
0.1715719559413586,-0.13040347083361942
0.1851394676258345,-0.14064424658020375
0.19870698750268992,-0.1508850120606879
0.21227451533904046,-0.16112576712686463
0.2258420510929596,-0.17136651175376771
0.23940959474997428,-0.18160724593317867
0.2529771463031262,-0.1918479696612763
0.2665447057478495,-0.20208868293558419
0.28011227307971376,-0.21232938575366042
0.29367984829211735,-0.2225700781117392
0.30724743137049065,-0.23281076000116255
0.3208150222649152,-0.2430514313908115
0.3343826205262393,-0.25329209198400626
0.34795022905132833,-0.26353274382586495
0.3615178432359034,-0.27377338343391094
0.3750854656894442,-0.2840140129144944
0.388653096017099,-0.2942546319236502
0.4022207338161951,-0.3044952401091189
0.4157883829050806,-0.31473584057973986
0.429356035617532,-0.32497642749135003
0.4429236974349001,-0.33521700474709176
0.45649136727661777,-0.3454575716283074
0.47005904505178836,-0.3556981280783374
0.483626730736322,-0.36593867408301417
0.4971944243204791,-0.37617920963687473
0.4986324653195674,-0.3772259936777781
0.49980199556284033,-0.3780203789759861
0.5006902346018713,-0.3785844750665539
0.5008971219307691,-0.37870659274687146
0.5009441074848648,-0.37873221565595927
0.5009633032413501,-0.3787418523950597
0.5009778128002138,-0.3787485291432467
0.5009916419439474,-0.3787543316949423
0.5010054723877664,-0.3787595894297813
0.5010194086302346,-0.3787643518765966
0.501033454704338,-0.3787686245273615
0.5010475971314019,-0.3787724064125285
0.514537758350054,-0.3820975901108272
0.5300931146184279,-0.3858865650142241
0.5458271045753641,-0.3897170421747169
0.5624249990071905,-0.3937555294980651
0.5792000466180078,-0.3978362917387667
0.595760800111944,-0.4018663913143582
0.6122849794299522,-0.4058876794226062
0.628802919380303,-0.40990741843599954
0.6453198012983106,-0.41392685538472274
0.6467943169203864,-0.41431046933656296
0.6481132699715136,-0.41469984928728554
0.6492246443119348,-0.41506762568987865
0.6495630835502847,-0.41519199115876865
0.6496320717009619,-0.4152200212701057
0.649655493337052,-0.41523047806459834
0.6496709971542785,-0.4152380419320299
0.6496849311883932,-0.41524543648914103
0.6496983571739279,-0.4152531573554347
0.649711443010637,-0.41526128660764
0.6497242059135333,-0.4152698297615607
0.6497366380475442,-0.4152787779839275
0.6497487277070471,-0.415288119495254
0.6497733939528008,-0.41530796564478273
0.6497597146494161,-0.4152968963156023
0.6497576536256785,-0.41529522808271685
0.6497878377064472,-0.4153203841389314
0.6497741840764109,-0.41530826360581213
0.649780759729359,-0.41531451154212523
0.6497906114339338,-0.41532453089181975
0.6498006909900519,-0.41533550426368815
0.6498104571171174,-0.4153468900665251
0.6498198311316791,-0.41535860184964063
0.6498287882772937,-0.41537060750868915
0.6498373009838933,-0.4153828657077939
0.6498453711303321,-0.41539537358165224
0.6498529907329952,-0.4154081137916124
0.649860153060294,-0.41542106968640485
0.6498668520822106,-0.4154342245621738
0.6498730824204023,-0.4154475616192599
0.6498096494893913,-0.41530994841315777
0.6498680698375071,-0.4154277848919486
0.6498843563389398,-0.41545805151022325
0.649893748568258,-0.4154741693234175
0.6499022753693893,-0.41548772121707966
0.6499109880875902,-0.41550057743867674
0.6499200741897512,-0.4155130497591695
0.649929519795222,-0.41552513040534883
0.6499393672166082,-0.415536879076777
0.6499495717540366,-0.41554824561001197
0.6499601311955336,-0.415559232196058
0.6499710302280829,-0.41556982660467745
0.6499882612412043,-0.41558592948491047
0.6499803961946483,-0.41557862044806027
0.6499791359549105,-0.4155774496314093
0.6500086176405582,-0.4156040625570151
0.6499944290640401,-0.415592036164333
0.6500014788294549,-0.41559761267434
0.6500127370826757,-0.4156059121923271
0.6500249616409488,-0.41561429811296896
0.6500375575732694,-0.41562232322433135
0.6500504071229523,-0.4156299085916728
0.6500634760526338,-0.41563703594061635
0.6500767445450604,-0.41564369735160206
0.6500901951918072,-0.41564988711037465
0.6501038109171663,-0.41565560038738075
0.6501175746447146,-0.41566083302691287
0.6631811623065945,-0.4203355973972786
0.6782967837445348,-0.4256966654187863
0.693562614079617,-0.4311080401271098
0.7095876606605286,-0.4367891978372305
0.725932586424496,-0.4425842343394293
0.7420096146138021,-0.44828393689799095
0.7580407125118075,-0.4539673612555758
0.7740639393715562,-0.4596479671413667
0.7900858264547093,-0.46532805890620693
0.8061074942305229,-0.47100803167207667
0.8221291352028797,-0.4766879533183655
0.8381507822882456,-0.482367835461667
0.8396826832607682,-0.4829095811827668
0.8410898437110643,-0.48340735369532134
0.8421385456900398,-0.4837792230689403
0.8553937559424947,-0.48847470509591034
0.8704758986920665,-0.49381655682976294
0.885735346288899,-0.49922440701945153
0.9020808341738972,-0.5050192195245579
0.9182571336936693,-0.5107547270213916
0.9343056573503326,-0.5164436784997702
0.9503320507402153,-0.5221247040108111
0.9663546507781091,-0.5278043482478486
0.9823766129582467,-0.5334837280317373
0.9983984766395024,-0.5391630336445322
1.0144203337293152,-0.5448422974663087
1.0304421996761155,-0.5505215249164703
1.0464640804950385,-0.5562007182675682
1.0624859696399642,-0.5618798751468493
1.0785078724531005,-0.5675589972951153
1.0945297878015172,-0.5732380843834465
1.1105517155881037,-0.5789171363871464
1.126573655728721,-0.5845961532864371
1.1425956077930948,-0.5902751349606072
1.1586175773081475,-0.5959540831266594
1.174639552673615,-0.601632993764559
1.1906615425243745,-0.6073118701816393
1.2066835449913034,-0.6129907115891673
1.222705559952199,-0.6186695179320213
1.23872758737605,-0.6243482891936362
1.2547496272515106,-0.6300270253646317
1.2707716795701534,-0.6357057264409831
1.2867937443225388,-0.6413843924159177
1.3028158214869834,-0.6470630232775093
1.3188379109714359,-0.6527416189830643
1.3348600107233104,-0.6584201786754222
1.3508821288708268,-0.6640987054386589
1.366904255494252,-0.6697771958704021
1.382926394819179,-0.6754556512685884
1.3989485466228082,-0.6811340715707824
1.4149707108347525,-0.686812456761999
1.4309928872941033,-0.6924908067982172
1.4470150728769118,-0.6981691207613511
1.463037279908835,-0.7038474027078232
1.4790594934995176,-0.7095256471960465
1.4950817199519,-0.715203856761874
1.5111039589385624,-0.720882031259559
1.5271262104046304,-0.7265601706613469
1.5431484743320405,-0.7322382749581958
1.5591707507117742,-0.7379163441435939
1.5751930395361766,-0.7435943782104477
1.5912153407907192,-0.7492723771522981
1.6072376544332199,-0.7549503409466146
1.6232599801751517,-0.7606282694676308
1.6392823212418282,-0.7663061639963658
1.6553046710872308,-0.7719840221712828
1.6713270344440394,-0.7776618455278699
1.6873494103428113,-0.7833396337852931
1.7033717986890677,-0.789017386919833
1.7193941993946908,-0.7946951049085561
1.7354166119848908,-0.8003727876188272
1.7514390417900698,-0.8060504367143055
1.7674614780949778,-0.8117280484664706
1.7834839285726705,-0.8174056258250908
1.7995063916668994,-0.8230831681309692
1.8155288672636627,-0.8287606753319228
1.8315513553334095,-0.834438147412176
1.8475738558653383,-0.8401155843637454
1.8635963688505275,-0.8457929861809458
1.8796188942796621,-0.8514703528578685
1.895641432130017,-0.8571476843807683
1.9116639823032553,-0.8628249807064521
1.927686542094626,-0.8685022407075212
1.9292788047356393,-0.8690365046125312
1.9307209802536567,-0.8694687856694553
1.9318273287128132,-0.869762900470682
1.9321146212558775,-0.8698293468086759
1.9321754458976674,-0.8698412606618484
1.9321978441466503,-0.8698448624243503
1.9322136387191642,-0.8698468542677139
1.9322283041081023,-0.8698481992033131
1.9322427692717448,-0.8698490312475842
1.9322571802975834,-0.8698493694213113
1.932271548906231,-0.8698492180662122
1.932285863966283,-0.8698485802117284
1.9323001106446636,-0.8698474591942024
1.932314273700022,-0.8698458588046902
1.9322987398907927,-0.8698479233580356
1.9323187264879227,-0.8698449169332664
1.9323371601595838,-0.869841549399117
1.932352866587654,-0.8698381275250702
1.9323683316753515,-0.8698342033807671
1.9323836230803848,-0.8698297649796918
1.9323987395397724,-0.8698248144039304
1.9324136094238358,-0.8698193783374434
1.932428259411205,-0.8698134507470927
1.9324426623619066,-0.869807045153903
1.932456802146671,-0.8698001717790772
1.9324706635028694,-0.8697928411701926
1.93248423173266,-0.8697850642894567
1.9444597611494008,-0.8626070550175432
1.9580608033808344,-0.8544008974436731
1.971914144191566,-0.8460347239550605
1.986574304492588,-0.8371760842481036
2.0013289429402854,-0.8282592234768469
2.0159139528714594,-0.8194487811894513
2.030470069331286,-0.8106561028767131
2.0450212444864233,-0.8018664720595469
2.059571581464897,-0.7930773897089242
2.07412179352164,-0.784288423038188
2.088671994903579,-0.7754995028425697
2.1032222098300464,-0.7667106142575973
2.1177724416784045,-0.7579217552586447
2.1323226910056783,-0.7491329255151182
2.1337970468631755,-0.7482441886935111
2.1471768363409227,-0.7401799923428956
2.1614988503292225,-0.7315303397260844
2.1760098343142014,-0.7227654951395378
2.1905534511138356,-0.7139809684516442
2.205102687702363,-0.7051930940741991
2.219652901042442,-0.6964046695747214
2.2342032954551656,-0.6876161737693002
2.248753734705285,-0.6788276886022592
2.263304195451424,-0.6700392281125094
2.2778546736804293,-0.6612507947121462
2.2924051686865172,-0.6524623888250694
2.3069556802913977,-0.6436740105506906
2.321506208084597,-0.6348856601015118
2.336056756831414,-0.6260973348494747
2.3506073167830857,-0.6173090405970272
2.365157895022434,-0.6085207728133701
2.3797084900677166,-0.599732532518548
2.394259101809498,-0.5909443197940412
2.4088097302022065,-0.5821561346769105
2.423360375118924,-0.5733679772604963
2.4379111877952844,-0.564579745900767
2.452461707330933,-0.5557917291863669
2.467012402231567,-0.5470036544724892
2.481563113977929,-0.5382156072717038
2.4961138424393843,-0.5294275876507372
2.5106645875905444,-0.5206395956227325
2.525215349419988,-0.511851631193685
2.539766127917525,-0.503063694367565
2.554316923070698,-0.49427578515322973
2.5688677348457523,-0.4854879035647883
2.58341856310728,-0.47670004967124574
2.5979694047917015,-0.4679122251031584
2.612520271612402,-0.4591244231370911
2.6270711497569628,-0.4503366523110877
2.641622044915544,-0.44154890885025316
2.6561729568140184,-0.43276119295224774
2.670723885395234,-0.4239735046616877
2.685274830597523,-0.4151858440250545
2.6998257919498956,-0.4063982113747163
2.7143767726198664,-0.3976106046574521
2.728927767339339,-0.3888230270531483
2.7434787792547763,-0.38003547680187183
2.758029807930467,-0.37124795413025474
2.772580853314353,-0.3624604590647107
2.787131915389741,-0.3536729916130556
2.80168299414737,-0.3448855517812694
2.8162340895780074,-0.3360981395746468
2.8307852016609663,-0.3273107550017222
2.8453363303319525,-0.3185233980956656
2.8598874751606083,-0.3097360690767303
2.8744386407818023,-0.30094876538225934
2.8758912009718647,-0.30004042841481826
2.876980930107575,-0.2993089269231472
2.8779014671544725,-0.29864649288411105
2.878154023671078,-0.29845189848071085
2.878205722002396,-0.29840919671054134
2.8782238796137265,-0.298393130591838
2.8782361316197953,-0.2983815239731006
2.8782470727168468,-0.2983704297269767
2.878257458278457,-0.29835915688483367
2.878267405332158,-0.29834759496233276
2.8782769254712024,-0.2983357367774253
2.8782860132488706,-0.29832359371992506
2.878298829301249,-0.2983057482745646
2.8782935477486307,-0.298313146017893
2.878292783375274,-0.2983142169855778
2.8782926610599002,-0.2983143883654639
2.87829264015131,-0.29831441766117545
2.8782926361338443,-0.2983144232901784
2.878292635020284,-0.2983144248504243
2.878292634410041,-0.29831442570545563
2.878292633886144,-0.29831442643950495
2.8782926333768843,-0.29831442715304524
2.878292632870107,-0.29831442786310747
2.8782926323637525,-0.2983144285725776
2.878292631857468,-0.29831442928194907
2.8782926313511936,-0.298314429991307
2.8782926308449177,-0.29831443070066704
2.878292630338637,-0.29831443141003344
2.878292629832353,-0.29831443211940417
2.8782926293260647,-0.29831443282878156
2.878292628819773,-0.29831443353816334
2.8782926283134773,-0.29831443424755105
2.8782926278071774,-0.2983144349569444
2.878292627300875,-0.29831443566634164
2.878292626794569,-0.2983144363757433
2.8782926262882587,-0.29831443708515176
2.8782926257819437,-0.2983144377945664
2.878292625275624,-0.29831443850398753
2.8782926247692995,-0.29831443921341516
2.878292624262973,-0.2983144399228457
2.878292623756643,-0.29831444063228163
2.8782926232503083,-0.2983144413417236
2.878292622743969,-0.2983144420511722
