x,y
-0.00116397889974925,2.2817907915907077e-07
-0.00116397889974925,2.2817907915907077e-07
-0.001164908041529192,2.2836288556069227e-07
-0.001164908041529192,2.2836288556069227e-07
-0.001164908041529192,2.2836288556069227e-07
-0.001164908041529192,2.2836288556069227e-07
-0.0011658371833380434,2.2854669602346633e-07
-0.0011658371833380434,2.2854669602346633e-07
-0.0011658371833380434,2.2854669602346633e-07
-0.0011667663251758045,2.2873051054979324e-07
-0.0011667663251758045,2.2873051054979324e-07
-0.0011667663251758045,2.2873051054979324e-07
-0.0011676954670423415,2.289143291420467e-07
-0.0011676954670423415,2.289143291420467e-07
-0.0011676954670423415,2.289143291420467e-07
-0.0011676954670423415,2.289143291420467e-07
-0.0011686246089374992,2.290981518025959e-07
-0.0011686246089374992,2.290981518025959e-07
-0.0011686246089374992,2.290981518025959e-07
-0.001169553750861278,2.2928197853384056e-07
-0.001169553750861278,2.2928197853384056e-07
-0.001169553750861278,2.2928197853384056e-07
-0.0011704828928137216,2.2946580933818912e-07
-0.0011704828928137216,2.2946580933818912e-07
-0.0011704828928137216,2.2946580933818912e-07
-0.0011704828928137216,2.2946580933818912e-07
-0.001171412034794653,2.296496442180061e-07
-0.001171412034794653,2.296496442180061e-07
-0.001171412034794653,2.296496442180061e-07
-0.001171412034794653,2.296496442180061e-07
-0.0011723411768040939,2.2983348317569512e-07
-0.0011723411768040939,2.2983348317569512e-07
-0.0011732703188418892,2.3001732621362486e-07
-0.0011732703188418892,2.3001732621362486e-07
-0.0011732703188418892,2.3001732621362486e-07
-0.0011732703188418892,2.3001732621362486e-07
-0.0011741994609079278,2.302011733341728e-07
-0.0011741994609079278,2.302011733341728e-07
-0.0011741994609079278,2.302011733341728e-07
-0.0011741994609079278,2.302011733341728e-07
-0.0011751286030022318,2.3038502453974243e-07
-0.0011751286030022318,2.3038502453974243e-07
-0.0011751286030022318,2.3038502453974243e-07
-0.0011760577451247125,2.3056887983271522e-07
-0.0011760577451247125,2.3056887983271522e-07
-0.0011760577451247125,2.3056887983271522e-07
-0.0011769868872751699,2.3075273921545043e-07
-0.0011769868872751699,2.3075273921545043e-07
-0.0011769868872751699,2.3075273921545043e-07
-0.0011769868872751699,2.3075273921545043e-07
-0.0011779160294537153,2.3093660269036887e-07
-0.0011779160294537153,2.3093660269036887e-07
-0.0011779160294537153,2.3093660269036887e-07
-0.0011779160294537153,2.3093660269036887e-07
-0.0011788451716601485,2.3112047025982964e-07
-0.0011788451716601485,2.3112047025982964e-07
-0.0011797743138945143,2.3130434192624012e-07
-0.0011797743138945143,2.3130434192624012e-07
-0.0011797743138945143,2.3130434192624012e-07
-0.0011797743138945143,2.3130434192624012e-07
-0.001180703456156679,2.314882176919724e-07
-0.001180703456156679,2.314882176919724e-07
-0.001180703456156679,2.314882176919724e-07
-0.001180703456156679,2.314882176919724e-07
-0.001181632598446621,2.3167209755942063e-07
-0.001181632598446621,2.3167209755942063e-07
-0.0011825617407642064,2.3185598153095664e-07
-0.0011825617407642064,2.3185598153095664e-07
-0.0011825617407642064,2.3185598153095664e-07
-0.0011825617407642064,2.3185598153095664e-07
-0.0011834908831095026,2.3203986960899192e-07
-0.0011834908831095026,2.3203986960899192e-07
-0.0011834908831095026,2.3203986960899192e-07
-0.001184420025482309,2.3222376179588498e-07
-0.001184420025482309,2.3222376179588498e-07
-0.001184420025482309,2.3222376179588498e-07
-0.001184420025482309,2.3222376179588498e-07
-0.001184420025482309,2.3222376179588498e-07
-0.001185349167882515,2.324076580940117e-07
-0.001185349167882515,2.324076580940117e-07
-0.0011862783103101205,2.3259155850576997e-07
-0.0011862783103101205,2.3259155850576997e-07
-0.0011862783103101205,2.3259155850576997e-07
-0.0011872074527651253,2.327754630335574e-07
-0.0011872074527651253,2.327754630335574e-07
-0.0011872074527651253,2.327754630335574e-07
-0.0011872074527651253,2.327754630335574e-07
-0.001188136595247463,2.3295937167975854e-07
-0.001188136595247463,2.3295937167975854e-07
-0.001188136595247463,2.3295937167975854e-07
-0.0011890657377570672,2.3314328444675774e-07
-0.0011890657377570672,2.3314328444675774e-07
-0.0011890657377570672,2.3314328444675774e-07
-0.00118999488029376,2.3332720133691736e-07
-0.00118999488029376,2.3332720133691736e-07
-0.00118999488029376,2.3332720133691736e-07
-0.00118999488029376,2.3332720133691736e-07
-0.0011909240228575857,2.3351112235264327e-07
-0.0011909240228575857,2.3351112235264327e-07
-0.0011909240228575857,2.3351112235264327e-07
-0.0011909240228575857,2.3351112235264327e-07
-0.0011918531654484556,2.336950474963152e-07
-0.0011918531654484556,2.336950474963152e-07
-0.0011927823080662365,2.3387897677030393e-07
-0.0011927823080662365,2.3387897677030393e-07
-0.0011927823080662365,2.3387897677030393e-07
-0.0011927823080662365,2.3387897677030393e-07
-0.0011937114507108617,2.3406291017699319e-07
-0.0011937114507108617,2.3406291017699319e-07
-0.0011937114507108617,2.3406291017699319e-07
-0.0011937114507108617,2.3406291017699319e-07
-0.001194640593382287,2.3424684771877116e-07
-0.001194640593382287,2.3424684771877116e-07
-0.001195569736080601,2.3443078939805214e-07
-0.001195569736080601,2.3443078939805214e-07
-0.001195569736080601,2.3443078939805214e-07
-0.001195569736080601,2.3443078939805214e-07
-0.0011964988788055596,2.3461473521718452e-07
-0.0011964988788055596,2.3461473521718452e-07
-0.0011964988788055596,2.3461473521718452e-07
-0.0011964988788055596,2.3461473521718452e-07
-0.0011974280215571185,2.34798685178556e-07
-0.0011974280215571185,2.34798685178556e-07
-0.0011983571643352773,2.349826392845631e-07
-0.0011983571643352773,2.349826392845631e-07
-0.0011983571643352773,2.349826392845631e-07
-0.0011983571643352773,2.349826392845631e-07
-0.0011983571643352773,2.349826392845631e-07
-0.001199286307139903,2.3516659753757592e-07
-0.001199286307139903,2.3516659753757592e-07
-0.001199286307139903,2.3516659753757592e-07
-0.0012002154499709957,2.3535055993999075e-07
-0.0012002154499709957,2.3535055993999075e-07
-0.0012002154499709957,2.3535055993999075e-07
-0.0012011445928284221,2.3553452649417715e-07
-0.0012011445928284221,2.3553452649417715e-07
-0.0012011445928284221,2.3553452649417715e-07
-0.0012011445928284221,2.3553452649417715e-07
-0.001202073735712271,2.3571849720254874e-07
-0.001202073735712271,2.3571849720254874e-07
-0.001202073735712271,2.3571849720254874e-07
-0.0012030028786223425,2.3590247206746205e-07
-0.0012030028786223425,2.3590247206746205e-07
-0.0012030028786223425,2.3590247206746205e-07
-0.0012039320215586143,2.3608645109130852e-07
-0.0012039320215586143,2.3608645109130852e-07
-0.0012039320215586143,2.3608645109130852e-07
-0.0012039320215586143,2.3608645109130852e-07
-0.0012048611645209977,2.3627043427646628e-07
-0.0012048611645209977,2.3627043427646628e-07
-0.0012057903075094484,2.3645442162532218e-07
-0.0012057903075094484,2.3645442162532218e-07
-0.0012057903075094484,2.3645442162532218e-07
-0.0012057903075094484,2.3645442162532218e-07
-0.0012067194505238998,2.366384131402587e-07
-0.0012067194505238998,2.366384131402587e-07
-0.0012067194505238998,2.366384131402587e-07
-0.0012067194505238998,2.366384131402587e-07
-0.0012076485935642186,2.3682240882364465e-07
-0.0012076485935642186,2.3682240882364465e-07
-0.0012085777366305601,2.3700640867790606e-07
-0.0012085777366305601,2.3700640867790606e-07
-0.0012085777366305601,2.3700640867790606e-07
-0.0012085777366305601,2.3700640867790606e-07
-0.0012095068797227024,2.3719041270539433e-07
-0.0012095068797227024,2.3719041270539433e-07
-0.0012095068797227024,2.3719041270539433e-07
-0.0012095068797227024,2.3719041270539433e-07
-0.0012104360228405566,2.3737442090848691e-07
-0.0012104360228405566,2.3737442090848691e-07
-0.0012113651659842115,2.375584332895965e-07
-0.0012113651659842115,2.375584332895965e-07
-0.0012113651659842115,2.375584332895965e-07
-0.0012113651659842115,2.375584332895965e-07
-0.0012122943091534227,2.3774244985106967e-07
-0.0012122943091534227,2.3774244985106967e-07
-0.0012122943091534227,2.3774244985106967e-07
-0.0012122943091534227,2.3774244985106967e-07
-0.0012132234523481685,2.3792647059529655e-07
-0.0012132234523481685,2.3792647059529655e-07
-0.001214152595568493,2.381104955246808e-07
-0.001214152595568493,2.381104955246808e-07
-0.001214152595568493,2.381104955246808e-07
-0.001214152595568493,2.381104955246808e-07
-0.0012150817388143517,2.3829452464160837e-07
-0.0012150817388143517,2.3829452464160837e-07
-0.0012150817388143517,2.3829452464160837e-07
-0.0012150817388143517,2.3829452464160837e-07
-0.0012160108820855674,2.384785579484383e-07
-0.0012160108820855674,2.384785579484383e-07
-0.0012160108820855674,2.384785579484383e-07
-0.0012169400253821394,2.386625954475652e-07
-0.0012169400253821394,2.386625954475652e-07
-0.0012169400253821394,2.386625954475652e-07
-0.0012178691687039127,2.3884663714135246e-07
-0.0012178691687039127,2.3884663714135246e-07
-0.0012178691687039127,2.3884663714135246e-07
-0.0012178691687039127,2.3884663714135246e-07
-0.0012187983120509316,2.39030683032203e-07
-0.0012187983120509316,2.39030683032203e-07
-0.0012197274554231296,2.3921473312249764e-07
-0.0012197274554231296,2.3921473312249764e-07
-0.0012197274554231296,2.3921473312249764e-07
-0.0012197274554231296,2.3921473312249764e-07
-0.0012206565988204402,2.3939878741461726e-07
-0.0012206565988204402,2.3939878741461726e-07
-0.0012206565988204402,2.3939878741461726e-07
-0.0012206565988204402,2.3939878741461726e-07
-0.001221585742242752,2.3958284591093357e-07
-0.001221585742242752,2.3958284591093357e-07
-0.001221585742242752,2.3958284591093357e-07
-0.001221585742242752,2.3958284591093357e-07
-0.001222514885690087,2.397669086138447e-07
-0.001222514885690087,2.397669086138447e-07
-0.001223444029162313,2.3995097552571816e-07
-0.001223444029162313,2.3995097552571816e-07
-0.001223444029162313,2.3995097552571816e-07
-0.001223444029162313,2.3995097552571816e-07
-0.0012243731726593846,2.4013504664893874e-07
-0.0012243731726593846,2.4013504664893874e-07
-0.0012243731726593846,2.4013504664893874e-07
-0.0012253023161812578,2.4031912198589093e-07
-0.0012253023161812578,2.4031912198589093e-07
-0.0012253023161812578,2.4031912198589093e-07
-0.0012253023161812578,2.4031912198589093e-07
-0.0012253023161812578,2.4031912198589093e-07
-0.0012262314597279325,2.4050320153896816e-07
-0.0012262314597279325,2.4050320153896816e-07
-0.0012271606032993423,2.4068728531055035e-07
-0.0012271606032993423,2.4068728531055035e-07
-0.0012271606032993423,2.4068728531055035e-07
-0.0012280897468953094,2.4087137330299577e-07
-0.0012280897468953094,2.4087137330299577e-07
-0.0012280897468953094,2.4087137330299577e-07
-0.0012280897468953094,2.4087137330299577e-07
-0.0012290188905157448,2.410554655186797e-07
-0.0012290188905157448,2.410554655186797e-07
-0.0012290188905157448,2.410554655186797e-07
-0.0012299480341607819,2.412395619600214e-07
-0.0012299480341607819,2.412395619600214e-07
-0.0012299480341607819,2.412395619600214e-07
-0.0012308771778302432,2.414236626293785e-07
-0.0012308771778302432,2.414236626293785e-07
-0.0012308771778302432,2.414236626293785e-07
-0.0012308771778302432,2.414236626293785e-07
-0.0012318063215241953,2.41607767529157e-07
-0.0012318063215241953,2.41607767529157e-07
-0.0012318063215241953,2.41607767529157e-07
-0.0012327354652423936,2.41791876661701e-07
-0.0012327354652423936,2.41791876661701e-07
-0.0012327354652423936,2.41791876661701e-07
-0.001233664608984905,2.419759900294164e-07
-0.001233664608984905,2.419759900294164e-07
-0.001233664608984905,2.419759900294164e-07
-0.001233664608984905,2.419759900294164e-07
-0.0012345937527516407,2.421601076346781e-07
-0.0012345937527516407,2.421601076346781e-07
-0.0012345937527516407,2.421601076346781e-07
-0.0012345937527516407,2.421601076346781e-07
-0.0012355228965426008,2.423442294798782e-07
-0.0012355228965426008,2.423442294798782e-07
-0.0012364520403576737,2.42528355567387e-07
-0.0012364520403576737,2.42528355567387e-07
-0.0012364520403576737,2.42528355567387e-07
-0.0012364520403576737,2.42528355567387e-07
-0.0012373811841968154,2.4271248589958795e-07
-0.0012373811841968154,2.4271248589958795e-07
-0.0012373811841968154,2.4271248589958795e-07
-0.0012373811841968154,2.4271248589958795e-07
-0.0012383103280599374,2.428966204788554e-07
-0.0012383103280599374,2.428966204788554e-07
-0.0012392394719470392,2.430807593075813e-07
-0.0012392394719470392,2.430807593075813e-07
-0.0012392394719470392,2.430807593075813e-07
-0.0012392394719470392,2.430807593075813e-07
-0.0012401686158580987,2.4326490238815297e-07
-0.0012401686158580987,2.4326490238815297e-07
-0.0012401686158580987,2.4326490238815297e-07
-0.0012401686158580987,2.4326490238815297e-07
-0.0012410977597928498,2.434490497229095e-07
-0.0012410977597928498,2.434490497229095e-07
-0.001242026903751514,2.436332013142863e-07
-0.001242026903751514,2.436332013142863e-07
-0.001242026903751514,2.436332013142863e-07
-0.001242026903751514,2.436332013142863e-07
-0.001242956047733803,2.4381735716461796e-07
-0.001242956047733803,2.4381735716461796e-07
-0.001242956047733803,2.4381735716461796e-07
-0.001242956047733803,2.4381735716461796e-07
-0.0012438851917397835,2.4400151727630883e-07
-0.0012438851917397835,2.4400151727630883e-07
-0.0012438851917397835,2.4400151727630883e-07
-0.0012438851917397835,2.4400151727630883e-07
-0.0012448143357693883,2.441856816517372e-07
-0.0012448143357693883,2.441856816517372e-07
-0.0012457434798225956,2.4436985029328976e-07
-0.0012457434798225956,2.4436985029328976e-07
-0.0012457434798225956,2.4436985029328976e-07
-0.0012457434798225956,2.4436985029328976e-07
-0.0012466726238992947,2.445540232033357e-07
-0.0012466726238992947,2.445540232033357e-07
-0.0012466726238992947,2.445540232033357e-07
-0.0012476017679995074,2.447382003842705e-07
-0.0012476017679995074,2.447382003842705e-07
-0.0012476017679995074,2.447382003842705e-07
-0.0012485309121230339,2.4492238183844536e-07
-0.0012485309121230339,2.4492238183844536e-07
-0.0012485309121230339,2.4492238183844536e-07
-0.0012485309121230339,2.4492238183844536e-07
-0.0012494600562698965,2.4510656756825555e-07
-0.0012494600562698965,2.4510656756825555e-07
-0.0012494600562698965,2.4510656756825555e-07
-0.0012503892004400285,2.452907575760786e-07
-0.0012503892004400285,2.452907575760786e-07
-0.0012503892004400285,2.452907575760786e-07
-0.0012513183446334298,2.45474951864305e-07
-0.0012513183446334298,2.45474951864305e-07
-0.0012513183446334298,2.45474951864305e-07
-0.0012522474888501229,2.456591504353297e-07
-0.0012522474888501229,2.456591504353297e-07
-0.0012522474888501229,2.456591504353297e-07
-0.0012522474888501229,2.456591504353297e-07
-0.0012531766330898856,2.4584335329149926e-07
-0.0012531766330898856,2.4584335329149926e-07
-0.0012531766330898856,2.4584335329149926e-07
-0.0012531766330898856,2.4584335329149926e-07
-0.0012541057773527622,2.460275604352128e-07
-0.0012541057773527622,2.460275604352128e-07
-0.0012550349216386637,2.4621177186884277e-07
-0.0012550349216386637,2.4621177186884277e-07
-0.0012550349216386637,2.4621177186884277e-07
-0.0012550349216386637,2.4621177186884277e-07
-0.0012559640659475463,2.463959875947706e-07
-0.0012559640659475463,2.463959875947706e-07
-0.0012559640659475463,2.463959875947706e-07
-0.0012559640659475463,2.463959875947706e-07
-0.0012568932102792986,2.4658020761536413e-07
-0.0012568932102792986,2.4658020761536413e-07
-0.0012568932102792986,2.4658020761536413e-07
-0.0012578223546338984,2.4676443193300907e-07
-0.0012578223546338984,2.4676443193300907e-07
-0.0012578223546338984,2.4676443193300907e-07
-0.0012587514990113236,2.4694866055009065e-07
-0.0012587514990113236,2.4694866055009065e-07
-0.0012587514990113236,2.4694866055009065e-07
-0.0012587514990113236,2.4694866055009065e-07
-0.0012596806434115296,2.4713289346899e-07
-0.0012596806434115296,2.4713289346899e-07
-0.0012606097878344056,2.4731713069207455e-07
-0.0012606097878344056,2.4731713069207455e-07
-0.0012606097878344056,2.4731713069207455e-07
-0.0012606097878344056,2.4731713069207455e-07
-0.0012615389322799958,2.475013722217425e-07
-0.0012615389322799958,2.475013722217425e-07
-0.0012615389322799958,2.475013722217425e-07
-0.0012615389322799958,2.475013722217425e-07
-0.0012624680767481672,2.4768561806035703e-07
-0.0012624680767481672,2.4768561806035703e-07
-0.0012624680767481672,2.4768561806035703e-07
-0.001263397221238853,2.478698682102941e-07
-0.001263397221238853,2.478698682102941e-07
-0.001263397221238853,2.478698682102941e-07
-0.0012643263657520312,2.480541226739387e-07
-0.0012643263657520312,2.480541226739387e-07
-0.0012643263657520312,2.480541226739387e-07
-0.0012643263657520312,2.480541226739387e-07
-0.001265255510287657,2.4823838145367107e-07
-0.001265255510287657,2.4823838145367107e-07
-0.001265255510287657,2.4823838145367107e-07
-0.0012661846548457974,2.4842264455189364e-07
-0.0012661846548457974,2.4842264455189364e-07
-0.0012661846548457974,2.4842264455189364e-07
-0.0012661846548457974,2.4842264455189364e-07
-0.0012671137994261859,2.4860691197094245e-07
-0.0012671137994261859,2.4860691197094245e-07
-0.0012671137994261859,2.4860691197094245e-07
-0.001268042944028889,2.4879118371321926e-07
-0.001268042944028889,2.4879118371321926e-07
-0.001268042944028889,2.4879118371321926e-07
-0.001268042944028889,2.4879118371321926e-07
-0.0012689720886539732,2.4897545978112626e-07
-0.0012689720886539732,2.4897545978112626e-07
-0.0012689720886539732,2.4897545978112626e-07
-0.00126990123330115,2.491597401769948e-07
-0.00126990123330115,2.491597401769948e-07
-0.00126990123330115,2.491597401769948e-07
-0.0012708303779704194,2.4934402490321306e-07
-0.0012708303779704194,2.4934402490321306e-07
-0.0012708303779704194,2.4934402490321306e-07
-0.0012717595226618924,2.4952831396219185e-07
-0.0012717595226618924,2.4952831396219185e-07
-0.0012717595226618924,2.4952831396219185e-07
-0.0012717595226618924,2.4952831396219185e-07
-0.0012726886673754358,2.49712607356293e-07
-0.0012726886673754358,2.49712607356293e-07
-0.0012726886673754358,2.49712607356293e-07
-0.0012726886673754358,2.49712607356293e-07
-0.0012736178121109387,2.4989690508788277e-07
-0.0012736178121109387,2.4989690508788277e-07
-0.0012745469568683121,2.500812071593316e-07
-0.0012745469568683121,2.500812071593316e-07
-0.0012745469568683121,2.500812071593316e-07
-0.0012745469568683121,2.500812071593316e-07
-0.0012754761016476226,2.502655135730409e-07
-0.0012754761016476226,2.502655135730409e-07
-0.0012754761016476226,2.502655135730409e-07
-0.0012754761016476226,2.502655135730409e-07
-0.0012764052464488036,2.504498243313851e-07
-0.0012764052464488036,2.504498243313851e-07
-0.001277334391271833,2.506341394367479e-07
-0.001277334391271833,2.506341394367479e-07
-0.001277334391271833,2.506341394367479e-07
-0.001277334391271833,2.506341394367479e-07
-0.0012782635361164886,2.50818458891473e-07
-0.0012782635361164886,2.50818458891473e-07
-0.0012782635361164886,2.50818458891473e-07
-0.0012782635361164886,2.50818458891473e-07
-0.0012791926809829037,2.5100278269797425e-07
-0.0012791926809829037,2.5100278269797425e-07
-0.0012791926809829037,2.5100278269797425e-07
-0.0012801218258709896,2.511871108586217e-07
-0.0012801218258709896,2.511871108586217e-07
-0.0012801218258709896,2.511871108586217e-07
-0.0012810509707807016,2.51371443375794e-07
-0.0012810509707807016,2.51371443375794e-07
-0.0012810509707807016,2.51371443375794e-07
-0.0012810509707807016,2.51371443375794e-07
-0.0012819801157118625,2.515557802518433e-07
-0.0012819801157118625,2.515557802518433e-07
-0.0012819801157118625,2.515557802518433e-07
-0.0012829092606645607,2.5174012148917457e-07
-0.0012829092606645607,2.5174012148917457e-07
-0.0012829092606645607,2.5174012148917457e-07
-0.0012838384056387076,2.5192446709015723e-07
-0.0012838384056387076,2.5192446709015723e-07
-0.0012838384056387076,2.5192446709015723e-07
-0.0012838384056387076,2.5192446709015723e-07
-0.001284767550634303,2.521088170571782e-07
-0.001284767550634303,2.521088170571782e-07
-0.001284767550634303,2.521088170571782e-07
-0.001285696695651236,2.5229317139260253e-07
-0.001285696695651236,2.5229317139260253e-07
-0.001285696695651236,2.5229317139260253e-07
-0.0012866258406894846,2.524775300988127e-07
-0.0012866258406894846,2.524775300988127e-07
-0.0012866258406894846,2.524775300988127e-07
-0.0012866258406894846,2.524775300988127e-07
-0.0012875549857490486,2.526618931781955e-07
-0.0012875549857490486,2.526618931781955e-07
-0.0012875549857490486,2.526618931781955e-07
-0.001288484130829817,2.5284626063311565e-07
-0.001288484130829817,2.5284626063311565e-07
-0.001288484130829817,2.5284626063311565e-07
-0.001288484130829817,2.5284626063311565e-07
-0.0012894132759316119,2.5303063246592434e-07
-0.0012894132759316119,2.5303063246592434e-07
-0.0012894132759316119,2.5303063246592434e-07
-0.0012903424210546335,2.5321500867904766e-07
-0.0012903424210546335,2.5321500867904766e-07
-0.0012903424210546335,2.5321500867904766e-07
-0.0012903424210546335,2.5321500867904766e-07
-0.0012912715661987264,2.533993892748413e-07
-0.0012912715661987264,2.533993892748413e-07
-0.0012912715661987264,2.533993892748413e-07
-0.0012922007113637794,2.535837742556695e-07
-0.0012922007113637794,2.535837742556695e-07
-0.0012922007113637794,2.535837742556695e-07
-0.0012931298565498812,2.5376816362393583e-07
-0.0012931298565498812,2.5376816362393583e-07
-0.0012931298565498812,2.5376816362393583e-07
-0.0012940590017569433,2.53952557382009e-07
-0.0012940590017569433,2.53952557382009e-07
-0.0012940590017569433,2.53952557382009e-07
-0.0012940590017569433,2.53952557382009e-07
-0.0012949881469848767,2.5413695553225734e-07
-0.0012949881469848767,2.5413695553225734e-07
-0.0012949881469848767,2.5413695553225734e-07
