timestamp,x,y
1748560577.4492126,-0.0005322568865788557,1.0373203608125345e-07
1748560577.4492462,-0.0005322568865788557,1.0373203608125345e-07
1748560577.4506445,-0.0005322568865788557,1.0373203608125345e-07
1748560577.4687018,-0.0005322568865788557,1.0373203608125345e-07
1748560577.4815648,-0.000532836112284462,1.0384563577805828e-07
1748560577.4815896,-0.000532836112284462,1.0384563577805828e-07
1748560577.488243,-0.000532836112284462,1.0384563577805828e-07
1748560577.5085359,-0.000532836112284462,1.0384563577805828e-07
1748560577.5175211,-0.0005334882774479844,1.0397375451038761e-07
1748560577.5285442,-0.0005334882774479844,1.0397375451038761e-07
1748560577.548297,-0.0005334882774479844,1.0397375451038761e-07
1748560577.5486727,-0.000533839950169772,1.0404299827113838e-07
1748560577.5487885,-0.000533839950169772,1.0404299827113838e-07
1748560577.568079,-0.000533839950169772,1.0404299827113838e-07
1748560577.5788808,-0.0005339429785707645,1.0406327030403636e-07
1748560577.5793636,-0.0005339429785707645,1.0406327030403636e-07
1748560577.5885618,-0.0005339429785707645,1.0406327030403636e-07
1748560577.6083152,-0.0005339429785707645,1.0406327030403636e-07
1748560577.610146,-0.0005342508322963234,1.0412367414262384e-07
1748560577.62888,-0.0005342508322963234,1.0412367414262384e-07
1748560577.6432078,-0.0005349395435317865,1.0425869133154164e-07
1748560577.643607,-0.0005349395435317865,1.0425869133154164e-07
1748560577.6479151,-0.0005349395435317865,1.0425869133154164e-07
1748560577.6680553,-0.0005349395435317865,1.0425869133154164e-07
1748560577.6757276,-0.0005356095071699088,1.043903944096069e-07
1748560577.6762407,-0.0005356095071699088,1.043903944096069e-07
1748560577.6879537,-0.0005356095071699088,1.043903944096069e-07
1748560577.707977,-0.0005356095071699088,1.043903944096069e-07
1748560577.7099452,-0.0005358449641687884,1.044367880459326e-07
1748560577.7281122,-0.0005358449641687884,1.044367880459326e-07
1748560577.7417226,-0.0005358712776680362,1.0444196403090117e-07
1748560577.7439132,-0.0005358712776680362,1.0444196403090117e-07
1748560577.7480936,-0.0005358712776680362,1.0444196403090117e-07
1748560577.7681906,-0.0005358712776680362,1.0444196403090117e-07
1748560577.7742755,-0.0005362604383086676,1.0451824074301458e-07
1748560577.774708,-0.0005362604383086676,1.0451824074301458e-07
1748560577.78876,-0.0005362604383086676,1.0451824074301458e-07
1748560577.807224,-0.0005370814037836847,1.0467916221628065e-07
1748560577.8078954,-0.0005370814037836847,1.0467916221628065e-07
1748560577.8294537,-0.0005370814037836847,1.0467916221628065e-07
1748560577.8435805,-0.0005377256019276084,1.0480592884552127e-07
1748560577.8443556,-0.0005377256019276084,1.0480592884552127e-07
1748560577.8479228,-0.0005377256019276084,1.0480592884552127e-07
1748560577.8680263,-0.0005377256019276084,1.0480592884552127e-07
1748560577.8799653,-0.0005378023954428386,1.048210723071758e-07
1748560577.880681,-0.0005378023954428386,1.048210723071758e-07
1748560577.8879654,-0.0005378023954428386,1.048210723071758e-07
1748560577.908171,-0.0005378023954428386,1.048210723071758e-07
1748560577.9140472,-0.0005377650344858995,1.0481372896435827e-07
1748560577.9280803,-0.0005377650344858995,1.0481372896435827e-07
1748560577.9455264,-0.0005382975451629294,1.0491797899414424e-07
1748560577.946343,-0.0005382975451629294,1.0491797899414424e-07
1748560577.948107,-0.0005382975451629294,1.0491797899414424e-07
1748560577.9681225,-0.0005382975451629294,1.0491797899414424e-07
1748560577.980969,-0.0005392607032634596,1.051067979219278e-07
1748560577.9812949,-0.0005392607032634596,1.051067979219278e-07
1748560577.9882014,-0.0005392607032634596,1.051067979219278e-07
1748560578.0079775,-0.0005392607032634596,1.051067979219278e-07
1748560578.0155401,-0.0005398184578839305,1.0521672129258551e-07
1748560578.0282152,-0.0005398184578839305,1.0521672129258551e-07
1748560578.0485835,-0.0005398184578839305,1.0521672129258551e-07
1748560578.048615,-0.0005396908051133742,1.051915352876197e-07
1748560578.0490024,-0.0005396908051133742,1.051915352876197e-07
1748560578.0680838,-0.0005396908051133742,1.051915352876197e-07
1748560578.0810041,-0.0005396367562486327,1.0518092459575477e-07
1748560578.0814338,-0.0005396367562486327,1.0518092459575477e-07
1748560578.0879378,-0.0005396367562486327,1.0518092459575477e-07
1748560578.1079636,-0.0005396367562486327,1.0518092459575477e-07
1748560578.1158125,-0.0005403855945879824,1.0532731810896873e-07
1748560578.1280563,-0.0005403855945879824,1.0532731810896873e-07
1748560578.1482875,-0.0005403855945879824,1.0532731810896873e-07
1748560578.151193,-0.0005414713843295608,1.0554035633963686e-07
1748560578.1519527,-0.0005414713843295608,1.0554035633963686e-07
1748560578.168106,-0.0005414713843295608,1.0554035633963686e-07
1748560578.1843855,-0.000541867504194811,1.0561855810339053e-07
1748560578.1847105,-0.000541867504194811,1.0561855810339053e-07
1748560578.1880715,-0.000541867504194811,1.0561855810339053e-07
1748560578.2081494,-0.000541867504194811,1.0561855810339053e-07
1748560578.2180984,-0.0005414932407616414,1.0554468003398401e-07
1748560578.228143,-0.0005414932407616414,1.0554468003398401e-07
1748560578.2481365,-0.0005414932407616414,1.0554468003398401e-07
1748560578.2505758,-0.0005415035852926744,1.0554670644825384e-07
1748560578.2509131,-0.0005415035852926744,1.0554670644825384e-07
1748560578.2687514,-0.0005415035852926744,1.0554670644825384e-07
1748560578.2858863,-0.0005425254943582465,1.0574629942549893e-07
1748560578.2864034,-0.0005425254943582465,1.0574629942549893e-07
1748560578.287901,-0.0005425254943582465,1.0574629942549893e-07
1748560578.3082418,-0.0005425254943582465,1.0574629942549893e-07
1748560578.3200912,-0.0005429169549480992,1.058222802887699e-07
1748560578.327972,-0.0005429169549480992,1.058222802887699e-07
1748560578.3480282,-0.0005429169549480992,1.058222802887699e-07
1748560578.3538475,-0.0005461115281805572,1.0645055783109094e-07
1748560578.3551068,-0.0005461115281805572,1.0645055783109094e-07
1748560578.3688924,-0.0005461115281805572,1.0645055783109094e-07
1748560578.38787,-0.0005440297640786759,1.0603578706759462e-07
1748560578.3883069,-0.0005440297640786759,1.0603578706759462e-07
1748560578.3884628,-0.0005440297640786759,1.0603578706759462e-07
1748560578.4080374,-0.0005440297640786759,1.0603578706759462e-07
1748560578.4210086,-0.0005442836262031913,1.0608573448523562e-07
1748560578.4283404,-0.0005442836262031913,1.0608573448523562e-07
1748560578.4482305,-0.0005442836262031913,1.0608573448523562e-07
1748560578.4544709,-0.0005445416003414599,1.0613641755269422e-07
1748560578.454795,-0.0005445416003414599,1.0613641755269422e-07
1748560578.4680371,-0.0005445416003414599,1.0613641755269422e-07
1748560578.4877536,-0.0005450296850115391,1.0623217802314977e-07
1748560578.4883053,-0.0005450296850115391,1.0623217802314977e-07
1748560578.4883275,-0.0005450296850115391,1.0623217802314977e-07
1748560578.5081244,-0.0005450296850115391,1.0623217802314977e-07
1748560578.5215685,-0.0005456476543276448,1.0635352792622603e-07
1748560578.5294876,-0.0005456476543276448,1.0635352792622603e-07
1748560578.5481339,-0.0005456476543276448,1.0635352792622603e-07
1748560578.5583215,-0.0005460698490424775,1.0643659420298779e-07
1748560578.5583518,-0.0005460698490424775,1.0643659420298779e-07
1748560578.5681095,-0.0005460698490424775,1.0643659420298779e-07
1748560578.5884407,-0.0005460698490424775,1.0643659420298779e-07
1748560578.5919974,-0.0005462578128828395,1.0647357904959751e-07
1748560578.5920165,-0.0005462578128828395,1.0647357904959751e-07
1748560578.6080167,-0.0005462578128828395,1.0647357904959751e-07
1748560578.6268637,-0.0005465196911319623,1.065249987867069e-07
1748560578.6279712,-0.0005465196911319623,1.065249987867069e-07
1748560578.648031,-0.0005465196911319623,1.065249987867069e-07
1748560578.6618745,-0.0005470990301551678,1.0663861152854125e-07
1748560578.6636434,-0.0005470990301551678,1.0663861152854125e-07
1748560578.6678917,-0.0005470990301551678,1.0663861152854125e-07
1748560578.6880794,-0.0005470990301551678,1.0663861152854125e-07
1748560578.69789,-0.0005477510623937349,1.0676669393335601e-07
1748560578.698356,-0.0005477510623937349,1.0676669393335601e-07
1748560578.7085865,-0.0005477510623937349,1.0676669393335601e-07
1748560578.7282188,-0.0005477510623937349,1.0676669393335601e-07
1748560578.73062,-0.0005481028035500249,1.0683594566393947e-07
1748560578.7488995,-0.0005481028035500249,1.0683594566393947e-07
1748560578.7642558,-0.0005481028035500249,1.0683594566393947e-07
1748560578.7642937,-0.0005482057577269478,1.0685620145933463e-07
1748560578.768767,-0.0005482057577269478,1.0685620145933463e-07
1748560578.7883992,-0.0005482057577269478,1.0685620145933463e-07
1748560578.7968094,-0.0005485137517988617,1.0691662797051091e-07
1748560578.796857,-0.0005485137517988617,1.0691662797051091e-07
1748560578.8080187,-0.0005485137517988617,1.0691662797051091e-07
1748560578.828568,-0.0005485137517988617,1.0691662797051091e-07
1748560578.8316193,-0.0005492023871317773,1.0705161954850728e-07
1748560578.8480296,-0.0005492023871317773,1.0705161954850728e-07
1748560578.8656332,-0.0005498723845431517,1.0718331897913187e-07
1748560578.8657973,-0.0005498723845431517,1.0718331897913187e-07
1748560578.867945,-0.0005498723845431517,1.0718331897913187e-07
1748560578.8881395,-0.0005498723845431517,1.0718331897913187e-07
1748560578.899057,-0.0005498723845431517,1.0718331897913187e-07
1748560578.8990872,-0.0005501077218426507,1.072296853917713e-07
1748560578.9082797,-0.0005501077218426507,1.072296853917713e-07
1748560578.9281206,-0.0005501077218426507,1.072296853917713e-07
1748560578.9339669,-0.0005501341605107714,1.0723488558485175e-07
1748560578.9485881,-0.0005501341605107714,1.0723488558485175e-07
1748560578.966799,-0.0005505233152085134,1.0731115505504382e-07
1748560578.967102,-0.0005505233152085134,1.0731115505504382e-07
1748560578.968056,-0.0005505233152085134,1.0731115505504382e-07
1748560578.9897213,-0.0005505233152085134,1.0731115505504382e-07
1748560579.000498,-0.0005513443306701246,1.0747207372453335e-07
1748560579.0007613,-0.0005513443306701246,1.0747207372453335e-07
1748560579.0079527,-0.0005513443306701246,1.0747207372453335e-07
1748560579.02846,-0.0005513443306701246,1.0747207372453335e-07
1748560579.0331995,-0.0005519883894920547,1.0759880318628516e-07
1748560579.0480564,-0.0005519883894920547,1.0759880318628516e-07
1748560579.0667288,-0.000552065231760419,1.0761395508821633e-07
1748560579.0670533,-0.000552065231760419,1.0761395508821633e-07
1748560579.0679846,-0.000552065231760419,1.0761395508821633e-07
1748560579.0882485,-0.000552065231760419,1.0761395508821633e-07
1748560579.1031306,-0.0005520278857307388,1.0760661525596058e-07
1748560579.1080382,-0.0005520278857307388,1.0760661525596058e-07
1748560579.1280682,-0.0005520278857307388,1.0760661525596058e-07
1748560579.1371646,-0.0005525604993676535,1.0771087726383693e-07
1748560579.1371896,-0.0005525604993676535,1.0771087726383693e-07
1748560579.1481915,-0.0005525604993676535,1.0771087726383693e-07
1748560579.1690621,-0.0005525604993676535,1.0771087726383693e-07
1748560579.1698177,-0.0005535235807650552,1.0789966670942376e-07
1748560579.1698332,-0.0005535235807650552,1.0789966670942376e-07
1748560579.188098,-0.0005535235807650552,1.0789966670942376e-07
1748560579.2055519,-0.0005540812909551804,1.0800957304053066e-07
1748560579.207939,-0.0005540812909551804,1.0800957304053066e-07
1748560579.2286203,-0.0005540812909551804,1.0800957304053066e-07
1748560579.2388957,-0.0005540812909551804,1.0800957304053066e-07
1748560579.2389247,-0.0005539535978638334,1.0798438100617772e-07
1748560579.248121,-0.0005539535978638334,1.0798438100617772e-07
1748560579.2681577,-0.0005539535978638334,1.0798438100617772e-07
1748560579.2724383,-0.0005538996691162943,1.0797379472230081e-07
1748560579.2730222,-0.0005538996691162943,1.0797379472230081e-07
1748560579.2881167,-0.0005538996691162943,1.0797379472230081e-07
1748560579.3061595,-0.0005546485654905776,1.0812018824322532e-07
1748560579.308393,-0.0005546485654905776,1.0812018824322532e-07
1748560579.3280747,-0.0005546485654905776,1.0812018824322532e-07
1748560579.3411512,-0.0005557342758064944,1.0833319498673456e-07
1748560579.3411791,-0.0005557342758064944,1.0833319498673456e-07
1748560579.348248,-0.0005557342758064944,1.0833319498673456e-07
1748560579.3680696,-0.0005557342758064944,1.0833319498673456e-07
1748560579.3746016,-0.0005561302915753942,1.0841137039649011e-07
1748560579.375018,-0.0005561302915753942,1.0841137039649011e-07
1748560579.3881662,-0.0005561302915753942,1.0841137039649011e-07
1748560579.4080603,-0.0005561302915753942,1.0841137039649011e-07
1748560579.4094005,-0.0005557560526597664,1.0833750278025912e-07
1748560579.428644,-0.0005557560526597664,1.0833750278025912e-07
1748560579.4449778,-0.0005557665746832392,1.0833956380463824e-07
1748560579.4449944,-0.0005557665746832392,1.0833956380463824e-07
1748560579.447964,-0.0005557665746832392,1.0833956380463824e-07
1748560579.4680572,-0.0005557665746832392,1.0833956380463824e-07
1748560579.478099,-0.0005567884473165134,1.0853913461473462e-07
1748560579.4786959,-0.0005567884473165134,1.0853913461473462e-07
1748560579.4882996,-0.0005567884473165134,1.0853913461473462e-07
1748560579.5080996,-0.0005567884473165134,1.0853913461473462e-07
1748560579.5114324,-0.00055717986519782,1.0861510156428526e-07
1748560579.5280933,-0.00055717986519782,1.0861510156428526e-07
1748560579.5449724,-0.0005603743660740565,1.0924331827393852e-07
1748560579.5455177,-0.0005603743660740565,1.0924331827393852e-07
1748560579.5478847,-0.0005603743660740565,1.0924331827393852e-07
1748560579.567981,-0.0005603743660740565,1.0924331827393852e-07
1748560579.5793831,-0.0005582926918551794,1.0882859594043474e-07
1748560579.5804024,-0.0005582926918551794,1.0882859594043474e-07
1748560579.588104,-0.0005582926918551794,1.0882859594043474e-07
1748560579.608092,-0.0005582926918551794,1.0882859594043474e-07
1748560579.615634,-0.0005585464459399428,1.0887851838279913e-07
1748560579.6281767,-0.0005585464459399428,1.0887851838279913e-07
1748560579.6491725,-0.0005585464459399428,1.0887851838279913e-07
1748560579.6500645,-0.0005588045643744508,1.0892922600744413e-07
1748560579.6522672,-0.0005588045643744508,1.0892922600744413e-07
1748560579.6680906,-0.0005588045643744508,1.0892922600744413e-07
1748560579.686562,-0.0005592925612556902,1.0902496213241563e-07
1748560579.6870985,-0.0005592925612556902,1.0902496213241563e-07
1748560579.6879904,-0.0005592925612556902,1.0902496213241563e-07
1748560579.7081041,-0.0005592925612556902,1.0902496213241563e-07
1748560579.718309,-0.0005599106206091958,1.0914632079130109e-07
1748560579.727981,-0.0005599106206091958,1.0914632079130109e-07
1748560579.7479982,-0.0005599106206091958,1.0914632079130109e-07
1748560579.7527263,-0.0005603326732982858,1.0922935304837444e-07
1748560579.753044,-0.0005603326732982858,1.0922935304837444e-07
1748560579.768129,-0.0005603326732982858,1.0922935304837444e-07
1748560579.7867353,-0.0005605207558707368,1.0926635853566613e-07
1748560579.787551,-0.0005605207558707368,1.0926635853566613e-07
1748560579.7884283,-0.0005605207558707368,1.0926635853566613e-07
1748560579.8079638,-0.0005605207558707368,1.0926635853566613e-07
1748560579.8193212,-0.0005607825722449117,1.0931776231452133e-07
1748560579.8280563,-0.0005607825722449117,1.0931776231452133e-07
1748560579.8480802,-0.0005607825722449117,1.0931776231452133e-07
1748560579.8540578,-0.0005613620236354542,1.0943138876999617e-07
1748560579.854085,-0.0005613620236354542,1.0943138876999617e-07
1748560579.8688138,-0.0005613620236354542,1.0943138876999617e-07
1748560579.8868282,-0.0005620139248327812,1.0955943618262785e-07
1748560579.8872015,-0.0005620139248327812,1.0955943618262785e-07
1748560579.8884728,-0.0005620139248327812,1.0955943618262785e-07
1748560579.9088225,-0.0005620139248327812,1.0955943618262785e-07
1748560579.9215512,-0.0005623657358794754,1.096286966866337e-07
1748560579.9280863,-0.0005623657358794754,1.096286966866337e-07
1748560579.9479568,-0.0005623657358794754,1.096286966866337e-07
1748560579.9554477,-0.0005624686146784737,1.0964893619010818e-07
1748560579.955456,-0.0005624686146784737,1.0964893619010818e-07
1748560579.968025,-0.0005624686146784737,1.0964893619010818e-07
1748560579.9885,-0.0005624686146784737,1.0964893619010818e-07
1748560579.9888227,-0.0005624686146784737,1.0964893619010818e-07
1748560579.988864,-0.000562776746294873,1.0970938527806185e-07
1748560580.0079737,-0.000562776746294873,1.0970938527806185e-07
1748560580.0291748,-0.000562776746294873,1.0970938527806185e-07
1748560580.0325072,-0.0005634653056030942,1.0984435224229803e-07
1748560580.0486202,-0.0005634653056030942,1.0984435224229803e-07
1748560580.0679743,-0.0005634653056030942,1.0984435224229803e-07
1748560580.0723648,-0.0005641353392530819,1.099760494592512e-07
1748560580.0745616,-0.0005641353392530819,1.099760494592512e-07
1748560580.089425,-0.0005641353392530819,1.099760494592512e-07
1748560580.1079094,-0.0005643705584239436,1.10022389308568e-07
1748560580.1079817,-0.0005643705584239436,1.10022389308568e-07
1748560580.1085021,-0.0005643705584239436,1.10022389308568e-07
1748560580.1286922,-0.0005643705584239436,1.10022389308568e-07
1748560580.14015,-0.0005643971198037473,1.1002761326208108e-07
1748560580.1490006,-0.0005643971198037473,1.1002761326208108e-07
1748560580.168584,-0.0005643971198037473,1.1002761326208108e-07
1748560580.1729407,-0.000564786265618818,1.1010387553086681e-07
1748560580.173118,-0.000564786265618818,1.1010387553086681e-07
1748560580.1908495,-0.000564786265618818,1.1010387553086681e-07
1748560580.2058232,-0.0005656073316712732,1.102647928133521e-07
1748560580.2058702,-0.0005656073316712732,1.102647928133521e-07
1748560580.208077,-0.0005656073316712732,1.102647928133521e-07
1748560580.2283952,-0.0005656073316712732,1.102647928133521e-07
1748560580.238946,-0.0005662512547949773,1.1039148677082895e-07
1748560580.2483177,-0.0005662512547949773,1.1039148677082895e-07
1748560580.2687197,-0.0005662512547949773,1.1039148677082895e-07
1748560580.270554,-0.0005663281465830403,1.1040664737632456e-07
1748560580.271119,-0.0005663281465830403,1.1040664737632456e-07
1748560580.2898366,-0.0005663281465830403,1.1040664737632456e-07
1748560580.3023467,-0.0005662908119415612,1.1039931030313482e-07
1748560580.303025,-0.0005662908119415612,1.1039931030313482e-07
1748560580.3086162,-0.0005662908119415612,1.1039931030313482e-07
1748560580.3293684,-0.0005662908119415612,1.1039931030313482e-07
1748560580.3342025,-0.0005668235253646324,1.1050358445706415e-07
1748560580.3480284,-0.0005668235253646324,1.1050358445706415e-07
1748560580.3672013,-0.0005677865322061878,1.106923462611695e-07
1748560580.3681304,-0.0005677865322061878,1.106923462611695e-07
1748560580.368148,-0.0005677865322061878,1.106923462611695e-07
1748560580.3880112,-0.0005677865322061878,1.106923462611695e-07
1748560580.4064744,-0.0005683442022184763,1.1080223720116203e-07
1748560580.4064972,-0.0005683442022184763,1.1080223720116203e-07
1748560580.4089348,-0.0005683442022184763,1.1080223720116203e-07
1748560580.4284866,-0.0005683442022184763,1.1080223720116203e-07
1748560580.4398074,-0.0005682164686786407,1.1077703894059777e-07
